sequence,on_date,on_longitude,on_latitude,off_date,off_longitude,off_latitude
97,2015-08-21T06:54:35.000Z,114.03779485481381,22.52745601656998,2015-08-21T07:20:38.000Z,113.80768412566613,22.62650847955391
98,2015-08-21T06:28:30.000Z,114.03809190360441,22.527372061362662,2015-08-21T06:56:41.000Z,113.8096292589157,22.627510602429034
99,2015-08-21T10:52:54.000Z,114.04247165849364,22.523187744466576,2015-08-21T11:24:26.000Z,113.80934724058396,22.627475585896768
100,2015-08-21T05:59:20.000Z,113.93031748760092,22.49301031738516,2015-08-21T06:26:02.000Z,113.80727909600843,22.62640945258141
101,2015-08-21T14:13:47.000Z,114.05105731003016,22.53762432790352,2015-08-21T14:48:14.000Z,113.8092632350335,22.62735958053133
102,2015-08-21T19:13:24.000Z,113.8325106278109,22.63101091536225,2015-08-21T19:21:30.000Z,113.81291044712904,22.62440875974773
103,2015-08-21T05:57:36.000Z,113.91439814670082,22.48969673403929,2015-08-21T06:27:29.000Z,113.80954525346607,22.62740859720385
104,2015-08-21T14:33:38.000Z,113.9629722822579,22.54237067887372,2015-08-21T15:00:39.000Z,113.80923223293784,22.62715957797433
105,2015-08-21T05:27:48.000Z,114.06511341126007,22.616593482009765,2015-08-21T06:02:40.000Z,113.80939324356993,22.62737658823431
106,2015-08-21T07:40:44.000Z,114.31627701413528,22.676892515863422,2015-08-21T08:41:03.000Z,113.81244442280963,22.62362673545539
107,2015-08-21T04:55:15.000Z,113.91208668772663,22.504929302258102,2015-08-21T05:19:31.000Z,113.80853018554883,22.627042535103715
108,2015-08-21T22:00:20.000Z,114.12101133057794,22.542638338606967,2015-08-21T22:37:21.000Z,113.80868319608898,22.627225545176568
109,2015-08-21T03:21:41.000Z,114.1083897971889,22.575954060084907,2015-08-21T03:32:48.000Z,113.80978226858835,22.62699360932787
110,2015-08-21T04:31:26.000Z,114.17254467127078,22.56245965644341,2015-08-21T05:13:26.000Z,113.80866019444565,22.626941542737807
111,2015-08-21T16:38:59.000Z,113.96452106091878,22.541920467886246,2015-08-21T17:12:44.000Z,113.80917922944136,22.627193574957857
112,2015-08-21T08:30:23.000Z,114.30512377792245,22.60225793347657,2015-08-21T09:24:11.000Z,113.80824816591064,22.626859516867093
113,2015-08-21T06:39:27.000Z,113.78271016043476,22.691305999017267,2015-08-21T07:03:15.000Z,113.8077141278601,22.626609481867213
114,2015-08-21T06:47:01.000Z,114.03674168500194,22.524170847547325,2015-08-21T07:14:58.000Z,113.80621101451278,22.625726376997317
115,2015-08-21T09:31:24.000Z,114.0183373926329,22.539452796436528,2015-08-21T09:57:02.000Z,113.80966026091002,22.627510604214102
116,2015-08-21T07:44:05.000Z,113.92341404978376,22.52779492229975,2015-08-21T08:14:27.000Z,113.81194839589969,22.62267670825046
117,2015-08-21T19:20:10.000Z,114.08343588043829,22.54929642111739,2015-08-21T20:16:49.000Z,113.81268143584651,22.62617675576694
118,2015-08-21T03:41:56.000Z,113.91670160776688,22.520328352434593,2015-08-21T04:04:01.000Z,113.80878220284126,22.627277551406568
119,2015-08-21T04:40:04.000Z,113.83473054182018,22.61942679213045,2015-08-21T04:42:52.000Z,113.81196439660414,22.62200970658856
120,2015-08-21T04:14:04.000Z,114.09830149924306,22.5401997787083,2015-08-21T04:58:51.000Z,113.8128114424425,22.625808760371925
121,2015-08-21T06:33:26.000Z,114.03412427994301,22.518250451561826,2015-08-21T07:00:14.000Z,113.81001828369591,22.627674625159887
122,2015-08-21T05:46:38.000Z,114.01971849378519,22.634536228652873,2015-08-21T06:14:02.000Z,113.80917922947084,22.627309575378586
123,2015-08-21T05:39:42.000Z,114.1134108539904,22.54550395281966,2015-08-21T06:15:44.000Z,113.8097132643104,22.627510607257555
124,2015-08-21T09:01:18.000Z,114.06379310915464,22.531992909561662,2015-08-21T09:31:43.000Z,113.80791214210565,22.62670849499209
125,2015-08-21T08:26:16.000Z,113.98009132273205,22.53558679242425,2015-08-21T09:00:38.000Z,113.81051431439406,22.62790865340096
126,2015-08-21T08:49:20.000Z,113.87634349422189,22.54978878883765,2015-08-21T09:14:04.000Z,113.80856118766148,22.626958536712642
127,2015-08-21T19:45:22.000Z,114.04711152147794,22.54728963140167,2015-08-21T20:22:27.000Z,113.81203240029863,22.62194270964789
128,2015-08-21T06:16:41.000Z,114.1589106134018,22.610742699358315,2015-08-21T07:01:31.000Z,113.80766112401848,22.626577478309173
129,2015-08-21T20:17:29.000Z,114.00596865399707,22.55556719232431,2015-08-21T20:49:51.000Z,113.81169738332628,22.627777714475652
130,2015-08-21T05:03:20.000Z,114.02109164926122,22.53091899884707,2015-08-21T05:32:49.000Z,113.80961425795364,22.62752760162563
131,2015-08-21T10:23:27.000Z,113.96274331561901,22.54267071157695,2015-08-21T10:50:41.000Z,113.80798114704962,22.626810499776212
132,2015-08-21T14:28:22.000Z,114.0184053947947,22.55531785737803,2015-08-21T15:05:25.000Z,113.80961425794932,22.627510601563976
133,2015-08-21T07:31:09.000Z,113.89840286257784,22.59440062565556,2015-08-21T07:43:17.000Z,113.81231541583992,22.623109727483772
134,2015-08-21T05:38:49.000Z,114.2553345692634,22.686183236209523,2015-08-21T06:26:10.000Z,113.81275043936796,22.626026758384484
135,2015-08-21T15:14:57.000Z,113.9797013546644,22.536085824918736,2015-08-21T15:46:44.000Z,113.8119943982312,22.62195970786557
136,2015-08-21T07:18:58.000Z,114.05141538424273,22.532489378266803,2015-08-21T07:49:16.000Z,113.80679905934083,22.623672410306266
137,2015-08-21T05:20:15.000Z,114.13303730562815,22.617641465615748,2015-08-21T06:04:49.000Z,113.80970526380604,22.627542606914915
138,2015-08-21T20:24:24.000Z,113.82861171923996,22.61670895704415,2015-08-21T20:28:14.000Z,113.8119103950578,22.627510724019672
139,2015-08-21T07:37:03.000Z,114.11650948535187,22.600104731644343,2015-08-21T08:24:28.000Z,113.81281144246854,22.625909760740022
140,2015-08-21T16:53:40.000Z,113.91822025375521,22.50654596532033,2015-08-21T17:40:48.000Z,113.81294844932708,22.62545976529495
141,2015-08-21T06:17:11.000Z,113.86461151587623,22.581606804019426,2015-08-21T06:32:35.000Z,113.80640902955751,22.624210385364776
142,2015-08-21T05:11:16.000Z,114.03028570777805,22.62688731263836,2015-08-21T05:45:57.000Z,113.80931623848195,22.627208583106647
143,2015-08-21T14:10:43.000Z,114.10680244473964,22.540468607753205,2015-08-21T14:39:54.000Z,113.80968226233969,22.62757660571808
144,2015-08-21T05:29:29.000Z,114.11580733735953,22.544354405168534,2015-08-21T06:06:53.000Z,113.81265843469332,22.62632375524357
145,2015-08-21T14:58:40.000Z,114.06309894932856,22.517791710007003,2015-08-21T15:27:35.000Z,113.8100112832654,22.62771062489719
146,2015-08-21T19:54:20.000Z,113.85931030180464,22.637706742975784,2015-08-21T20:07:25.000Z,113.80971326433563,22.627609607616616
147,2015-08-21T06:42:03.000Z,114.00918875545328,22.651385621084714,2015-08-21T07:10:03.000Z,113.80931623853279,22.62740858383205
148,2015-08-21T05:40:59.000Z,113.94267384826523,22.54949606578785,2015-08-21T06:04:12.000Z,113.80811815673202,22.626710508125228
149,2015-08-21T06:17:05.000Z,114.05907703320769,22.527974894085478,2015-08-21T06:46:24.000Z,113.80971326430584,22.627492607192284
150,2015-08-21T14:50:06.000Z,113.96342221897645,22.533253583110852,2015-08-21T15:19:51.000Z,113.81196439672821,22.622491708353557
151,2015-08-21T00:52:04.000Z,113.95759410959718,22.556755516365342,2015-08-21T01:11:47.000Z,113.80889721061057,22.627243558254822
152,2015-08-21T04:30:22.000Z,114.10000290507679,22.607484385569137,2015-08-21T05:04:39.000Z,113.80902621927088,22.62724356601575
153,2015-08-21T06:19:59.000Z,113.91490202641792,22.653598250408386,2015-08-21T06:38:03.000Z,113.80761512069006,22.626609475429312
154,2015-08-21T06:50:18.000Z,113.90760173595514,22.492397233616018,2015-08-21T07:22:08.000Z,113.80920923148142,22.627408577516164
155,2015-08-21T05:27:26.000Z,113.87720533689009,22.584805775523566,2015-08-21T05:42:02.000Z,113.80901121823338,22.627109564630533
156,2015-08-21T08:36:26.000Z,113.81771665608723,22.67631011382619,2015-08-21T08:51:54.000Z,113.81091133821056,22.628009675018173
157,2015-08-21T15:16:13.000Z,113.89710615431551,22.564899785687324,2015-08-21T15:38:43.000Z,113.809515251522,22.627408595463372
158,2015-08-21T20:23:08.000Z,113.85611371861656,22.61730806245626,2015-08-21T20:34:45.000Z,113.80901121825849,22.62720856498961
159,2015-08-21T19:04:47.000Z,113.85950826170271,22.57700748629137,2015-08-21T19:28:35.000Z,113.80701207603407,22.62611043361747
160,2015-08-21T09:26:02.000Z,113.82711674477535,22.64050906460727,2015-08-21T09:38:00.000Z,113.81241442207191,22.626909746019038
161,2015-08-21T21:25:21.000Z,114.05732964685845,22.514523486400513,2015-08-21T22:11:53.000Z,113.81234541840207,22.62685974258389
162,2015-08-21T06:34:41.000Z,113.89302606520651,22.56666964492062,2015-08-21T06:53:32.000Z,113.80722609120458,22.622924436383425
163,2015-08-21T05:27:32.000Z,114.13560865645431,22.614507791598374,2015-08-21T06:06:43.000Z,113.8099112769368,22.62760961889247
164,2015-08-21T09:37:12.000Z,114.0173072834514,22.63196902923439,2015-08-21T10:10:19.000Z,113.80733309904959,22.62264244246602
165,2015-08-21T06:00:22.000Z,113.89727411764292,22.583349822388445,2015-08-21T06:19:16.000Z,113.81043030927285,22.627893648773266
166,2015-08-21T07:32:12.000Z,113.857227567576,22.579057781118447,2015-08-21T07:46:57.000Z,113.8093622415373,22.627359586356288
167,2015-08-21T06:06:18.000Z,113.84536485037461,22.577074981709337,2015-08-21T06:19:54.000Z,113.80976626771607,22.627576610529772
168,2015-08-21T15:22:36.000Z,113.87932592501238,22.560587297694365,2015-08-21T15:44:18.000Z,113.80969826336599,22.627576606636648
169,2015-08-21T14:24:47.000Z,114.12872664683141,22.550423614887148,2015-08-21T15:18:28.000Z,113.8084311786572,22.626842528243166
170,2015-08-21T06:34:13.000Z,114.10060603921724,22.541701290792698,2015-08-21T07:07:35.000Z,113.80754611564,22.626493470499987
171,2015-08-21T20:22:19.000Z,114.15067816916695,22.556709068311008,2015-08-21T21:13:22.000Z,113.80874420024178,22.62720854884181
172,2015-08-21T18:58:53.000Z,113.98070927290031,22.536885749793264,2015-08-21T19:46:07.000Z,113.81227641383673,22.623409726729964
173,2015-08-21T14:17:25.000Z,114.11045823695694,22.54132035667404,2015-08-21T14:53:54.000Z,113.80763012176236,22.626543476167765
174,2015-08-21T09:36:53.000Z,113.94499338688536,22.544372611823306,2015-08-21T10:16:53.000Z,113.80757711796109,22.6267434734343
175,2015-08-21T04:37:05.000Z,113.99412059309007,22.551117143336334,2015-08-21T05:03:47.000Z,113.81207840416741,22.62726073128097
176,2015-08-21T06:11:08.000Z,114.04362486298963,22.551722037450983,2015-08-21T06:38:36.000Z,113.81068232455885,22.627977662717285
177,2015-08-21T05:42:45.000Z,114.03916007864352,22.54367028275977,2015-08-21T06:06:58.000Z,113.81106334716763,22.628091683293
178,2015-08-21T22:35:42.000Z,113.82249274923764,22.66107614391613,2015-08-21T22:50:33.000Z,113.81286444513736,22.625759762598697
179,2015-08-21T19:51:33.000Z,114.03293410353037,22.518677290328004,2015-08-21T20:27:39.000Z,113.80768412571173,22.626689480210285
180,2015-08-21T07:06:15.000Z,113.93309386590305,22.583443093017358,2015-08-21T07:29:30.000Z,113.80704307761759,22.62315942497943
181,2015-08-21T16:46:14.000Z,113.93082837109355,22.52806034917111,2015-08-21T17:21:05.000Z,113.80913322641119,22.62727757252881
182,2015-08-21T10:23:45.000Z,113.99279262986248,22.53293411056016,2015-08-21T11:03:07.000Z,113.81009428846347,22.627702629519263
183,2015-08-21T19:39:51.000Z,113.91020312894574,22.53799784786727,2015-08-21T20:08:11.000Z,113.8076991267846,22.6266424810138
184,2015-08-21T08:10:16.000Z,113.84448793169744,22.608850174155318,2015-08-21T08:20:44.000Z,113.8066920517988,22.626085411748853
185,2015-08-21T07:12:31.000Z,113.8522381693916,22.570387314487128,2015-08-21T07:27:24.000Z,113.81195639614741,22.621936705931173
186,2015-08-21T20:35:44.000Z,113.83016069333422,22.63256698515349,2015-08-21T20:51:36.000Z,113.80871419818527,22.627153546811236
187,2015-08-21T06:57:47.000Z,113.84660875232186,22.62388205781025,2015-08-21T07:04:06.000Z,113.80891221157972,22.627080558569325
188,2015-08-21T07:51:53.000Z,113.79675011136749,22.681340740354802,2015-08-21T08:08:35.000Z,113.80795114491845,22.626829497928053
189,2015-08-21T07:29:53.000Z,114.03269005946017,22.561688407524265,2015-08-21T08:03:23.000Z,113.81181138964813,22.62771071988109
190,2015-08-21T08:29:18.000Z,114.11560929797103,22.544205367456822,2015-08-21T09:07:11.000Z,113.80821016323341,22.62681051429859
191,2015-08-21T08:08:16.000Z,113.98037329968076,22.536667774583997,2015-08-21T08:39:07.000Z,113.80764512286699,22.62660947738405
192,2015-08-21T17:03:39.000Z,113.93092734775948,22.543811390088795,2015-08-21T17:34:33.000Z,113.80871419814017,22.626975546165685
193,2015-08-21T21:22:39.000Z,113.91048506287657,22.53059775653155,2015-08-21T21:50:56.000Z,113.8096982633744,22.62760960675633
194,2015-08-21T08:07:48.000Z,113.8588673512235,22.5857356028458,2015-08-21T08:23:05.000Z,113.8081111562424,22.626728507747092
195,2015-08-21T23:09:18.000Z,113.81881567036604,22.612310913640666,2015-08-22T00:07:58.000Z,113.81181138957052,22.627408718784075
196,2015-08-21T05:32:02.000Z,113.86420757575563,22.570006816493308,2015-08-21T05:44:33.000Z,113.81161337862906,22.627809710397763
197,2015-08-21T06:08:02.000Z,113.87340704259813,22.597606483780407,2015-08-21T06:22:58.000Z,113.80901121825849,22.62720856498961
198,2015-08-21T05:26:31.000Z,113.81681663912998,22.724011238690554,2015-08-21T05:48:33.000Z,113.8077141278601,22.626609481867213
199,2015-08-21T06:56:53.000Z,113.87111044349237,22.562804728030706,2015-08-21T07:13:46.000Z,113.80941524501509,22.6274085896372
200,2015-08-21T16:29:43.000Z,113.89940263309818,22.563000290530265,2015-08-21T16:53:55.000Z,113.80841617760908,22.62681052719431
201,2015-08-21T05:21:17.000Z,113.87201128461088,22.556705555797357,2015-08-21T05:36:32.000Z,113.81211640513169,22.62300871760843
202,2015-08-21T18:59:16.000Z,113.8743068750043,22.57180523001163,2015-08-21T19:17:15.000Z,113.81291044736142,22.625308763032994
203,2015-08-21T05:33:04.000Z,113.89620635771985,22.575702017742305,2015-08-21T05:51:16.000Z,113.8077141278601,22.626609481867213
