sequence,on_date,on_longitude,on_latitude,off_date,off_longitude,off_latitude
125,2015-08-27T05:56:42.000Z,113.94696100226436,22.559085308086313,2015-08-27T06:17:02.000Z,113.80759211900197,22.62654347368906
126,2015-08-27T05:09:37.000Z,114.0589930151724,22.520157849230053,2015-08-27T05:35:45.000Z,113.80988127503358,22.627592617131896
127,2015-08-27T06:00:57.000Z,113.83851435077699,22.611709581988674,2015-08-27T06:08:11.000Z,113.80821016323341,22.62681051429859
128,2015-08-27T10:15:55.000Z,113.91861616098276,22.52681295979578,2015-08-27T10:44:55.000Z,113.80749311074128,22.62240945216921
129,2015-08-27T17:23:01.000Z,113.82341575993277,22.673310191089374,2015-08-27T17:36:43.000Z,113.81031630223455,22.627710641859988
130,2015-08-27T05:31:36.000Z,113.85531281919218,22.62050916822104,2015-08-27T05:45:02.000Z,113.80731009827521,22.626310454281093
131,2015-08-27T05:54:54.000Z,113.82381275333748,22.64000907638,2015-08-27T06:05:26.000Z,113.80911022486464,22.62720857090871
132,2015-08-27T07:29:57.000Z,114.01428505094664,22.64708587017589,2015-08-27T08:03:50.000Z,113.80621101443377,22.625410375850944
133,2015-08-27T05:45:28.000Z,113.82751275510222,22.69631125031249,2015-08-27T06:01:25.000Z,113.80721109094294,22.62631044769398
134,2015-08-27T05:51:40.000Z,114.05655846668355,22.6152586712014,2015-08-27T06:23:55.000Z,113.81200939904971,22.62195970859436
135,2015-08-27T06:01:53.000Z,113.87551265724424,22.599021128374012,2015-08-27T06:19:21.000Z,113.80996528035358,22.627641622057983
136,2015-08-27T04:40:11.000Z,113.85344403281296,22.574925202945643,2015-08-27T04:55:02.000Z,113.81293344834316,22.624591761452432
137,2015-08-27T07:17:17.000Z,113.844426928387,22.575260048805234,2015-08-27T07:32:46.000Z,113.80869819707891,22.62709254561204
138,2015-08-27T07:46:25.000Z,113.858997343414,22.632007762227893,2015-08-27T08:02:45.000Z,113.81223141232515,22.626892737288898
139,2015-08-27T07:49:16.000Z,113.88913591230947,22.570768453362092,2015-08-27T08:08:26.000Z,113.80869819707512,22.627077545557647
140,2015-08-27T06:32:07.000Z,114.0163232030356,22.638268977780218,2015-08-27T07:01:33.000Z,113.80796614595634,22.626708498448227
141,2015-08-27T06:44:32.000Z,113.8129784508222,22.625375766335573,2015-08-27T06:47:13.000Z,113.81134636353336,22.62802669767485
142,2015-08-27T07:37:32.000Z,113.89228622266953,22.509601567462443,2015-08-27T08:02:09.000Z,113.81252842726678,22.62379273998759
143,2015-08-27T05:56:52.000Z,114.05575729113649,22.623925536943673,2015-08-27T06:32:09.000Z,113.80782913615586,22.62667648954255
144,2015-08-27T21:25:21.000Z,113.97608567444513,22.56428723957189,2015-08-27T21:52:02.000Z,113.80892721263928,22.627277560188574
145,2015-08-27T21:12:36.000Z,114.0317589296008,22.543837222810197,2015-08-27T21:44:13.000Z,113.81224641312895,22.62689273800425
146,2015-08-27T05:04:33.000Z,114.05591032532752,22.615807541869827,2015-08-27T05:40:48.000Z,113.80778313283386,22.62660948633256
147,2015-08-27T07:55:00.000Z,114.05379588158821,22.53187383781044,2015-08-27T08:22:58.000Z,113.80974426519786,22.623208593378266
148,2015-08-27T05:47:04.000Z,113.94519135029171,22.528657514914666,2015-08-27T06:10:07.000Z,113.81126235872208,22.628091693603803
149,2015-08-27T17:36:33.000Z,114.11905796659308,22.53968698394004,2015-08-27T19:01:02.000Z,113.8059969975649,22.625326360389284
150,2015-08-27T03:53:32.000Z,114.02618820531909,22.52790449744685,2015-08-27T04:23:07.000Z,113.80978226877913,22.627742612045235
151,2015-08-27T09:04:23.000Z,113.91670160776053,22.520662353768355,2015-08-27T09:32:07.000Z,113.81291044737043,22.625343763160664
152,2015-08-27T18:59:52.000Z,113.90480238865158,22.537599025793448,2015-08-27T19:33:06.000Z,113.80799614805308,22.626560499826784
153,2015-08-27T18:52:18.000Z,114.03622259471891,22.565255913906068,2015-08-27T19:30:42.000Z,113.81196439686565,22.623025710307523
154,2015-08-27T08:08:03.000Z,114.11135842822479,22.54825356071928,2015-08-27T08:50:30.000Z,113.80924823406588,22.627443579950143
155,2015-08-27T06:07:55.000Z,113.92673229408906,22.486076045761614,2015-08-27T06:41:53.000Z,113.80801214923599,22.626743501510663
156,2015-08-27T20:23:21.000Z,113.95762507891476,22.68683695772987,2015-08-27T20:50:58.000Z,113.8095152515444,22.62749659578253
157,2015-08-27T18:56:09.000Z,113.8290547117365,22.61688494996439,2015-08-27T18:58:29.000Z,113.81191039373863,22.622381705313803
158,2015-08-27T19:05:47.000Z,113.85398496943205,22.57535614494306,2015-08-27T19:20:38.000Z,113.80951525155024,22.62751959586593
159,2015-08-27T08:24:55.000Z,114.18105934283777,22.65247769077155,2015-08-27T09:14:36.000Z,113.80800414870869,22.626905501588126
160,2015-08-27T06:07:55.000Z,113.82014271035321,22.648446070860913,2015-08-27T06:19:38.000Z,113.80738610391836,22.626474459907822
161,2015-08-27T08:25:07.000Z,114.01203493271058,22.54330339396128,2015-08-27T08:50:22.000Z,113.80904922079084,22.627176567149892
162,2015-08-27T06:23:27.000Z,114.0474095826065,22.525506609260606,2015-08-27T06:55:09.000Z,113.809316238516,22.627342583592693
163,2015-08-27T07:32:06.000Z,113.91453611411823,22.52872886043629,2015-08-27T08:01:26.000Z,113.80929323700859,22.627359582300375
164,2015-08-27T05:57:15.000Z,114.30339993576328,22.598459059664325,2015-08-27T06:49:52.000Z,113.80930123751331,22.62727558246689
165,2015-08-27T04:30:09.000Z,113.84451096688936,22.76240967628209,2015-08-27T04:59:14.000Z,113.80611200656232,22.62500936740475
166,2015-08-27T05:11:40.000Z,113.84031523896564,22.607809461692963,2015-08-27T05:20:43.000Z,113.8065160382774,22.62600839932968
167,2015-08-27T03:43:32.000Z,113.83191566254581,22.693110148474933,2015-08-27T03:58:14.000Z,113.8089122116378,22.6273095593998
168,2015-08-27T04:24:52.000Z,113.82201275348469,22.6980102624198,2015-08-27T04:38:18.000Z,113.80861419133896,22.62710954052345
169,2015-08-27T05:30:01.000Z,113.90100426690277,22.56809996762511,2015-08-27T05:48:27.000Z,113.8097132643104,22.627510607257555
170,2015-08-27T05:13:51.000Z,113.89000472630958,22.581303319657412,2015-08-27T05:35:15.000Z,113.8097132643104,22.627510607257555
171,2015-08-27T05:53:30.000Z,113.86561136433443,22.60540674994305,2015-08-27T06:08:02.000Z,113.81231541594326,22.623510728950272
172,2015-08-27T21:10:13.000Z,113.90180508346316,22.58169884835926,2015-08-27T21:31:49.000Z,113.80920923145628,22.627309577157146
173,2015-08-27T04:13:28.000Z,113.81951769732063,22.650010065014282,2015-08-27T04:22:46.000Z,113.80881320495136,22.627309553406786
174,2015-08-27T21:44:44.000Z,113.88121055933392,22.60280411515388,2015-08-27T22:03:47.000Z,113.80841617768472,22.62710952827861
175,2015-08-27T22:16:07.000Z,113.836515458935,22.61500969701662,2015-08-27T22:24:44.000Z,113.80991127698776,22.627809619617764
176,2015-08-27T07:45:00.000Z,113.86081307654376,22.56550726919319,2015-08-27T08:04:19.000Z,113.81081233233891,22.628009669775015
177,2015-08-27T23:33:19.000Z,113.85551079272156,22.611508111326042,2015-08-27T23:44:19.000Z,113.80701207605892,22.62620943397653
178,2015-08-27T16:46:28.000Z,113.82351576013652,22.671811186415855,2015-08-27T17:00:33.000Z,113.80901121823338,22.627109564630533
179,2015-08-27T06:44:12.000Z,113.8973051093908,22.564899743646393,2015-08-27T07:01:58.000Z,113.80920923145628,22.627309577157146
180,2015-08-27T05:29:55.000Z,113.83807937569736,22.612325607946392,2015-08-27T05:44:50.000Z,113.81001128301884,22.626743621387554
181,2015-08-27T06:10:12.000Z,114.04691348522239,22.53330754729887,2015-08-27T06:36:04.000Z,113.80760011957905,22.626525474146067
182,2015-08-27T09:34:21.000Z,113.87851008462444,22.56945448115355,2015-08-27T09:57:52.000Z,113.8077831328422,22.626642486452237
183,2015-08-27T19:53:32.000Z,114.02612017205122,22.64128686970869,2015-08-27T20:30:35.000Z,113.80902621926631,22.62722556595047
184,2015-08-27T07:21:14.000Z,114.06811212693943,22.53477586734077,2015-08-27T07:50:22.000Z,113.80796614476505,22.621992481284924
185,2015-08-27T06:18:49.000Z,114.05574229433405,22.56900835315129,2015-08-27T06:51:06.000Z,113.81074332820107,22.62792566579392
186,2015-08-27T09:05:16.000Z,113.98427097856087,22.692853025272104,2015-08-27T09:35:41.000Z,113.80721109009164,22.62292643539046
187,2015-08-27T08:47:25.000Z,114.05182745617941,22.631008786112318,2015-08-27T09:24:44.000Z,113.80953025252045,22.627510596703967
188,2015-08-27T07:20:36.000Z,114.06359505303377,22.656260275317898,2015-08-27T07:52:14.000Z,113.80969826336168,22.627559606574998
189,2015-08-27T06:50:29.000Z,114.05339179203614,22.565389874170638,2015-08-27T07:20:14.000Z,113.81051431441985,22.628009653767265
190,2015-08-27T09:22:01.000Z,113.84360999983866,22.59920820405688,2015-08-27T09:32:45.000Z,113.80841617760908,22.62681052719431
191,2015-08-27T06:11:36.000Z,113.8617129500879,22.579307202536825,2015-08-27T06:29:14.000Z,113.81091133823591,22.62810867537727
192,2015-08-27T08:33:39.000Z,113.84221410654604,22.60301031883117,2015-08-27T08:47:04.000Z,113.81261243165609,22.62380974394803
193,2015-08-27T19:25:15.000Z,113.82771173186414,22.61620896851221,2015-08-27T19:28:07.000Z,113.81200940040041,22.62720872774964
194,2015-08-27T07:32:37.000Z,113.80841617573452,22.619409500200682,2015-08-27T07:46:44.000Z,113.81051431431764,22.627609652316238
195,2015-08-27T09:13:25.000Z,113.91210268405337,22.57589657996787,2015-08-27T09:32:40.000Z,113.80871419814902,22.627010546292638
196,2015-08-27T18:35:09.000Z,113.85651066818485,22.61690701369492,2015-08-27T18:51:37.000Z,113.80941524498994,22.627309589278127
197,2015-08-27T07:17:40.000Z,113.89240820128126,22.567500775461372,2015-08-27T07:37:09.000Z,113.80741710524842,22.62270944826268
198,2015-08-27T19:25:19.000Z,113.85781449190806,22.58460773071885,2015-08-27T19:44:48.000Z,113.80640902993284,22.62570939080862
199,2015-08-27T04:48:03.000Z,114.12994684058519,22.571923872230894,2015-08-27T05:25:15.000Z,113.81193339511569,22.622825708063324
200,2015-08-27T05:49:14.000Z,114.11779172514929,22.541472761729583,2015-08-27T06:19:36.000Z,113.80989627599213,22.627626618105094
201,2015-08-27T06:55:02.000Z,114.02475401570636,22.627885681951586,2015-08-27T07:41:48.000Z,113.80829416912432,22.62684251969233
202,2015-08-27T03:45:48.000Z,113.81276543963611,22.624076751954625,2015-08-27T03:48:29.000Z,113.80649303605705,22.62422539126059
203,2015-08-27T06:26:29.000Z,114.00605266124849,22.53748513061189,2015-08-27T06:53:39.000Z,113.80949925048826,22.62742659459901
