sequence,on_date,on_longitude,on_latitude,off_date,off_longitude,off_latitude
32,2015-09-14T19:41:53.000Z,113.85683061894642,22.579332830392037,2015-09-14T20:01:32.000Z,113.80637902767657,22.62599138973872
33,2015-09-14T20:45:42.000Z,113.81302445326179,22.62584477010445,2015-09-14T21:09:02.000Z,113.81000328249957,22.62667862070181
34,2015-09-14T15:13:18.000Z,114.03694768533222,22.694362423677607,2015-09-14T15:51:56.000Z,113.80739410343058,22.62220144489184
35,2015-09-14T11:22:02.000Z,113.89446774798417,22.593703451372768,2015-09-14T11:36:49.000Z,113.80834017233369,22.626842522571273
36,2015-09-14T13:28:09.000Z,113.8830101943715,22.582250696767662,2015-09-14T13:47:30.000Z,113.80977426825639,22.627693611410926
37,2015-09-14T23:05:06.000Z,113.81780864208208,22.61183588764873,2015-09-14T23:16:01.000Z,113.80753911398253,22.62194245348104
38,2015-09-14T13:09:13.000Z,114.06917337580448,22.630481424344648,2015-09-14T13:48:06.000Z,113.80611200641934,22.6244373653272
39,2015-09-14T06:54:28.000Z,113.88699936752045,22.576613901688074,2015-09-14T07:10:19.000Z,113.80935424102543,22.62740758606105
40,2015-09-14T15:12:23.000Z,114.04656239501116,22.677222949261196,2015-09-14T16:02:54.000Z,113.80952225199451,22.627481596134555
41,2015-09-14T07:14:05.000Z,113.9491955846752,22.525439782001552,2015-09-14T07:45:07.000Z,113.8074781107148,22.62665946664118
42,2015-09-14T06:29:21.000Z,114.01988551475829,22.611869170082887,2015-09-14T07:00:44.000Z,113.8099502794508,22.62780962182127
43,2015-09-14T07:21:11.000Z,113.95159113570783,22.583823588301726,2015-09-14T07:48:32.000Z,113.8092932370002,22.62732658218069
44,2015-09-14T11:21:21.000Z,114.04386089283429,22.633090346493386,2015-09-14T11:57:43.000Z,113.8127654393909,22.62312674848075
45,2015-09-14T07:39:43.000Z,114.05277365359846,22.63032396679388,2015-09-14T08:14:54.000Z,113.80811115623736,22.62670850767456
46,2015-09-14T05:57:50.000Z,114.03062174360193,22.673836497186603,2015-09-14T06:23:02.000Z,113.80954525348743,22.62749259750851
47,2015-09-14T13:01:38.000Z,114.03862599203464,22.527612144000145,2015-09-14T13:29:37.000Z,113.809324238886,22.626731581846126
48,2015-09-14T07:19:32.000Z,114.13667678467199,22.56967576750976,2015-09-14T08:10:54.000Z,113.808714198166,22.62707754653563
49,2015-09-14T09:43:58.000Z,113.93147622830269,22.518094175236968,2015-09-14T10:19:18.000Z,113.8079431443346,22.626775497220464
50,2015-09-14T04:49:48.000Z,114.03665764776449,22.648820249139575,2015-09-14T05:20:58.000Z,113.80746210951843,22.62656046523013
51,2015-09-14T08:41:00.000Z,114.01905443344212,22.633470170265284,2015-09-14T09:11:14.000Z,113.80749311177028,22.626493467024737
52,2015-09-14T06:15:20.000Z,114.10700849936701,22.612385899296306,2015-09-14T06:53:39.000Z,113.80966026093522,22.62760960457313
53,2015-09-14T07:32:24.000Z,114.10453594721486,22.60988437206275,2015-09-14T08:15:07.000Z,113.8128494443893,22.6258257621596
54,2015-09-14T07:57:55.000Z,114.06283188761124,22.51827665428996,2015-09-14T08:31:11.000Z,113.80726409490616,22.62644145170001
55,2015-09-14T18:24:36.000Z,113.90826558079856,22.4797970375488,2015-09-14T19:08:09.000Z,113.8112313569888,22.6283096927983
56,2015-09-14T06:42:25.000Z,113.83429558602194,22.722277158439198,2015-09-14T06:57:56.000Z,113.80786713885843,22.626592491682946
57,2015-09-14T07:11:05.000Z,114.11242665120218,22.547019766729345,2015-09-14T07:48:05.000Z,113.81017829374169,22.62787663483081
58,2015-09-14T06:46:12.000Z,114.08840410790368,22.554581587400666,2015-09-14T07:19:56.000Z,113.81269643659223,22.626060756033755
59,2015-09-14T00:56:21.000Z,113.9159317867013,22.57544773782666,2015-09-14T01:14:48.000Z,113.80764512171127,22.62202646070816
60,2015-09-14T05:43:04.000Z,114.13261024548115,22.62070841781968,2015-09-14T06:19:09.000Z,113.80871419817413,22.627109546651678
61,2015-09-14T08:59:35.000Z,113.9198978636885,22.501195578216638,2015-09-14T09:36:32.000Z,113.81051431441985,22.628009653767265
62,2015-09-14T16:46:26.000Z,113.94219394902196,22.521891050579033,2015-09-14T17:20:49.000Z,113.8102172961447,22.627809636751827
63,2015-09-14T06:37:33.000Z,114.10731356069452,22.566532805809175,2015-09-14T07:18:21.000Z,113.80846918131105,22.626934530936122
64,2015-09-14T03:35:43.000Z,114.27339712267279,22.732296246944685,2015-09-14T04:23:14.000Z,113.81151437307108,22.627908705779443
65,2015-09-14T16:09:16.000Z,113.92441382023998,22.528074708234392,2015-09-14T16:32:45.000Z,113.80667705068402,22.62620941116829
66,2015-09-14T18:08:41.000Z,114.08779295751579,22.556150452073194,2015-09-14T18:49:51.000Z,113.80964425988651,22.627531603369388
67,2015-09-14T06:11:45.000Z,114.01964151227637,22.526064855449036,2015-09-14T06:37:33.000Z,113.80914822742166,22.62733457362783
68,2015-09-14T06:45:27.000Z,113.9788014254918,22.558899981183234,2015-09-14T07:09:24.000Z,113.80952225201919,22.627578596486305
69,2015-09-14T06:58:36.000Z,114.05015611715736,22.60449238379933,2015-09-14T07:34:56.000Z,113.80892021211348,22.627061558983073
70,2015-09-14T04:43:45.000Z,113.87181232652512,22.59620674436604,2015-09-14T04:57:33.000Z,113.80871419817413,22.627109546651678
71,2015-09-14T05:45:26.000Z,113.86220887563414,22.569507095832762,2015-09-14T06:00:11.000Z,113.80781313499031,22.626609488268468
72,2015-09-14T19:06:43.000Z,113.89560349225832,22.566300107358163,2015-09-14T19:27:27.000Z,113.80911022494129,22.627510572003807
73,2015-09-14T06:49:14.000Z,114.03541347441913,22.531205678930828,2015-09-14T07:14:37.000Z,113.80891221160203,22.62716855888849
74,2015-09-14T06:06:47.000Z,114.07744539804422,22.537196994096714,2015-09-14T06:35:29.000Z,113.80627201930356,22.625814381605945
75,2015-09-14T07:09:20.000Z,114.16574673564782,22.56311268574922,2015-09-14T07:52:46.000Z,113.80911022488013,22.627269571129943
76,2015-09-14T06:53:51.000Z,113.94518335503821,22.50652543065567,2015-09-14T07:19:13.000Z,113.80865319398671,22.627019542591547
77,2015-09-14T05:21:18.000Z,113.94965349194544,22.57232787947606,2015-09-14T05:42:52.000Z,113.80756911627395,22.62236045696965
78,2015-09-14T06:27:41.000Z,113.92100360655088,22.52067341561731,2015-09-14T06:51:52.000Z,113.80911822541424,22.62727757163565
79,2015-09-14T06:45:44.000Z,113.91873813198991,22.54639001060968,2015-09-14T07:08:28.000Z,113.81288744630224,22.625734763548042
80,2015-09-14T16:49:31.000Z,113.91583980933014,22.51020450060661,2015-09-14T17:41:17.000Z,113.80901121827068,22.627256565163695
81,2015-09-14T07:53:02.000Z,113.94584721340486,22.587156615391788,2015-09-14T08:17:24.000Z,113.80749311176298,22.62646446691957
82,2015-09-14T04:07:48.000Z,113.91436015524772,22.53613192849524,2015-09-14T04:38:16.000Z,113.81047631154705,22.625812643721265
83,2015-09-14T07:11:27.000Z,113.93320784972158,22.491685713582296,2015-09-14T07:49:45.000Z,113.80731009830437,22.62642645470177
84,2015-09-14T13:13:27.000Z,113.922697214972,22.525096066333898,2015-09-14T13:38:35.000Z,113.80891221161218,22.627208559033555
85,2015-09-14T05:26:12.000Z,114.04842376744915,22.621856118249923,2015-09-14T05:55:09.000Z,113.8094772490588,22.62742659331917
86,2015-09-14T07:01:41.000Z,114.01900845410934,22.529068813618604,2015-09-14T07:30:39.000Z,113.80943124604215,22.627342590332546
87,2015-09-14T05:38:44.000Z,113.91861616040293,22.546547037854143,2015-09-14T05:58:30.000Z,113.81171238417605,22.627826715399667
88,2015-09-14T19:06:01.000Z,114.12167545112034,22.540887446784872,2015-09-14T19:49:04.000Z,113.80954525347931,22.62746059739245
89,2015-09-14T08:06:35.000Z,113.90979922353905,22.543298957480264,2015-09-14T08:46:55.000Z,113.8119103950578,22.627510724019672
90,2015-09-14T04:46:07.000Z,113.93303288656551,22.50737581146164,2015-09-14T05:14:06.000Z,113.80640903001648,22.62604339201993
91,2015-09-14T05:09:38.000Z,114.03668766108869,22.60505411537125,2015-09-14T05:43:52.000Z,113.80774513009709,22.626609483875583
92,2015-09-14T19:18:01.000Z,114.0390610649841,22.52678820843273,2015-09-14T19:46:37.000Z,113.80929323701672,22.62739158241643
93,2015-09-14T04:12:16.000Z,114.034574327188,22.624203873000948,2015-09-14T04:48:29.000Z,113.80934724056694,22.62740858565381
94,2015-09-14T06:52:27.000Z,114.02655524269,22.55907064681255,2015-09-14T07:22:11.000Z,113.80808015406777,22.626792506013288
95,2015-09-14T17:24:27.000Z,114.10685645692557,22.54251962627759,2015-09-14T18:13:19.000Z,113.80663104713499,22.626092407579645
96,2015-09-14T16:57:12.000Z,113.92489371070364,22.52221158204473,2015-09-14T17:21:54.000Z,113.80929323703423,22.627460582666647
97,2015-09-14T05:07:42.000Z,113.87011161684572,22.568506912177963,2015-09-14T05:25:35.000Z,113.80881320490066,22.627109552681546
98,2015-09-14T05:57:38.000Z,113.86191091928335,22.56970713753429,2015-09-14T06:13:38.000Z,113.80791214210565,22.62670849499209
99,2015-09-14T08:37:47.000Z,114.12259061713428,22.55003963545031,2015-09-14T09:25:41.000Z,113.8065470400592,22.62359239269919
100,2015-09-14T06:31:29.000Z,114.10492502661388,22.540285213789357,2015-09-14T07:04:43.000Z,113.808393176025,22.626859525940127
101,2015-09-14T11:23:15.000Z,114.05284266425178,22.658841067348963,2015-09-14T11:53:16.000Z,113.80901121825849,22.62720856498961
102,2015-09-14T18:41:16.000Z,114.06209871876116,22.520176503932003,2015-09-14T19:14:26.000Z,113.81241442107564,22.623043731914734
103,2015-09-14T17:35:14.000Z,114.02932459383116,22.556636960558507,2015-09-14T18:09:34.000Z,113.80736310220487,22.626392458089896
104,2015-09-14T06:40:26.000Z,114.01363703403442,22.538468467170137,2015-09-14T07:03:56.000Z,113.81278044043665,22.624193753066592
105,2015-09-14T10:20:45.000Z,114.11151145922399,22.540570563586353,2015-09-14T10:57:02.000Z,113.8092632350378,22.627376580592976
106,2015-09-14T06:52:45.000Z,114.11818780608313,22.568937931636462,2015-09-14T07:46:25.000Z,113.80934724056259,22.627391585592154
107,2015-09-14T06:51:19.000Z,114.10502504978405,22.546152255757033,2015-09-14T07:23:27.000Z,113.81096434134164,22.62802667787142
108,2015-09-14T05:34:09.000Z,114.1361587186916,22.572275712918948,2015-09-14T06:13:09.000Z,113.80749311176173,22.62645946690144
109,2015-09-14T07:36:12.000Z,113.83771339604073,22.61277562896595,2015-09-14T07:41:36.000Z,113.81262743245718,22.623891744941005
110,2015-09-14T04:56:52.000Z,113.92148448862189,22.66044583366452,2015-09-14T05:09:33.000Z,113.81281144198671,22.62404275392663
111,2015-09-14T12:23:02.000Z,113.82351575964178,22.669911179978648,2015-09-14T12:36:47.000Z,113.80691306780336,22.623008415643998
112,2015-09-14T20:40:15.000Z,114.04827875090166,22.539622816456042,2015-09-14T22:05:27.000Z,113.80863019238035,22.626892540719474
113,2015-09-14T16:43:38.000Z,114.11279272530885,22.536019798833042,2015-09-14T17:26:33.000Z,113.80961425798269,22.627641602039038
114,2015-09-14T04:09:38.000Z,113.81981471177015,22.680211173849088,2015-09-14T04:26:40.000Z,113.80611200653757,22.624910367045302
115,2015-09-14T05:27:13.000Z,113.82411076551412,22.682311223020104,2015-09-14T05:56:39.000Z,113.80911022486464,22.62720857090871
116,2015-09-14T12:19:52.000Z,114.1229116866325,22.615905919270425,2015-09-14T12:55:11.000Z,113.81241442199465,22.62660974492748
117,2015-09-14T05:48:27.000Z,114.13274725751621,22.58622531778741,2015-09-14T06:23:08.000Z,113.8118803921165,22.622491704246592
118,2015-09-14T06:47:54.000Z,113.94073624576906,22.52888435736257,2015-09-14T07:11:14.000Z,113.80965226040492,22.627546603884355
119,2015-09-14T07:12:14.000Z,114.12793252841978,22.586821624507323,2015-09-14T08:05:17.000Z,113.80762312125505,22.626546475722453
120,2015-09-14T13:06:13.000Z,114.06699786269428,22.519093565345806,2015-09-14T13:33:40.000Z,113.80931623853279,22.62740858383205
121,2015-09-14T06:19:32.000Z,114.04369287593944,22.548789038869067,2015-09-14T06:47:29.000Z,113.80911022486464,22.62720857090871
122,2015-09-14T08:01:56.000Z,113.93304788326435,22.5075588091014,2015-09-14T08:42:10.000Z,113.80712708388135,22.623092430378524
123,2015-09-14T06:49:56.000Z,114.11570831686274,22.539372368706086,2015-09-14T07:22:55.000Z,113.80657704251637,22.624193396959342
124,2015-09-14T18:25:11.000Z,114.1089089048868,22.540603041387683,2015-09-14T19:09:07.000Z,113.811849390845,22.624193708945995
125,2015-09-14T06:40:39.000Z,114.06315996343716,22.517791723142036,2015-09-14T07:07:49.000Z,113.81269643660951,22.62612775627784
126,2015-09-14T06:39:15.000Z,114.06794408744351,22.523926792002182,2015-09-14T07:07:59.000Z,113.80961425795748,22.62754260168003
127,2015-09-14T10:49:58.000Z,114.0670138664724,22.51939356993713,2015-09-14T11:19:19.000Z,113.80829416915792,22.626975520174643
128,2015-09-14T10:11:16.000Z,114.08706877901352,22.556814287352648,2015-09-14T10:46:49.000Z,113.8094992504969,22.62746059472232
129,2015-09-14T05:24:18.000Z,114.04204457925438,22.540454734094514,2015-09-14T05:52:10.000Z,113.80789714103392,22.626708494030108
130,2015-09-14T04:52:45.000Z,114.04328880074205,22.55678999805511,2015-09-14T05:10:30.000Z,113.80911022489029,22.627309571275006
131,2015-09-14T06:48:00.000Z,113.9216984463182,22.50709421082157,2015-09-14T07:15:08.000Z,113.8097132643104,22.627510607257555
132,2015-09-14T12:56:38.000Z,114.04099139635349,22.523488502895702,2015-09-14T13:32:48.000Z,113.80961425794932,22.627510601563976
133,2015-09-14T08:19:55.000Z,113.89008870845235,22.584251314161463,2015-09-14T08:40:05.000Z,113.80616501082329,22.62539237254189
134,2015-09-14T08:33:22.000Z,113.99310562182279,22.53200209883489,2015-09-14T09:02:02.000Z,113.80909522385386,22.62715956983652
135,2015-09-14T04:25:17.000Z,113.85770851105507,22.608407835794345,2015-09-14T04:36:30.000Z,113.80851518445616,22.62681053333507
136,2015-09-14T06:36:29.000Z,113.87091248254684,22.58920486441829,2015-09-14T06:50:04.000Z,113.80901121820824,22.627010564271412
137,2015-09-14T07:42:55.000Z,114.12530810066208,22.6095072917262,2015-09-14T08:36:02.000Z,113.80771412672514,22.622110465497087
138,2015-09-14T17:50:59.000Z,114.00899077266588,22.547985268343144,2015-09-14T18:20:25.000Z,113.80611200671251,22.625610369585715
139,2015-09-14T05:55:09.000Z,114.02847748087194,22.56817289863998,2015-09-14T06:28:51.000Z,113.81194839594654,22.622858708916397
140,2015-09-14T06:15:55.000Z,113.91031710226872,22.53828782403733,2015-09-14T06:39:39.000Z,113.80895821470385,22.627202561783854
141,2015-09-14T08:33:52.000Z,113.92367399107836,22.507299784920253,2015-09-14T09:12:54.000Z,113.80861419128478,22.626895539747323
142,2015-09-14T20:51:16.000Z,113.91011914837749,22.51822478712605,2015-09-14T21:19:08.000Z,113.80665404889515,22.626089409151948
143,2015-09-14T06:49:54.000Z,114.005907653499,22.54988517060388,2015-09-14T07:16:51.000Z,113.81013329089913,22.627710631724693
144,2015-09-14T05:32:28.000Z,113.8343645573347,22.62098681252511,2015-09-14T05:46:59.000Z,113.8081951621695,22.62676951320466
145,2015-09-14T05:55:59.000Z,114.02509005920315,22.605886646127612,2015-09-14T06:26:51.000Z,113.80791214210565,22.62670849499209
146,2015-09-14T15:49:19.000Z,114.12662730951368,22.55273830187583,2015-09-14T16:47:24.000Z,113.81226141393185,22.626892738718748
147,2015-09-14T16:37:31.000Z,114.08601551895175,22.5568810443272,2015-09-14T17:25:14.000Z,113.80674505583404,22.626060415291448
148,2015-09-14T06:33:12.000Z,114.0964700719803,22.631634681094898,2015-09-14T07:07:24.000Z,113.80792814324785,22.626708496017265
149,2015-09-14T08:59:10.000Z,113.95998973095682,22.543371106556837,2015-09-14T09:25:34.000Z,113.80618101182873,22.624393370043308
150,2015-09-14T19:12:40.000Z,113.85551079431951,22.61870813849241,2015-09-14T19:29:46.000Z,113.80961425792336,22.627408601194023
151,2015-09-14T04:24:41.000Z,113.80590601745027,22.735391712919423,2015-09-14T05:12:03.000Z,113.80896521519968,22.627304562574874
152,2015-09-14T13:14:23.000Z,114.05239256931246,22.66359199407585,2015-09-14T13:44:22.000Z,113.80671505353477,22.626008413047572
153,2015-09-14T10:38:41.000Z,114.182516250215,22.64006057361372,2015-09-14T11:21:44.000Z,113.81085033460182,22.628026671853622
154,2015-09-14T06:12:05.000Z,113.82331675930244,22.673310190667177,2015-09-14T06:25:19.000Z,113.81001128323965,22.627609624530862
155,2015-09-14T00:31:43.000Z,113.83313560513399,22.625555874611674,2015-09-14T00:38:36.000Z,113.80640902999494,22.625957391708088
156,2015-09-14T05:46:16.000Z,113.89416181324759,22.559669381984698,2015-09-14T06:05:14.000Z,113.80871419815485,22.62703354637605
157,2015-09-14T06:30:40.000Z,114.13470853538662,22.6105076627645,2015-09-14T07:26:12.000Z,113.81171238414628,22.627710714978463
158,2015-09-14T07:39:51.000Z,114.02489102123077,22.67168682962841,2015-09-14T08:16:19.000Z,113.8063640261075,22.624376382828203
159,2015-09-14T18:58:17.000Z,113.8989367394874,22.566933405373984,2015-09-14T19:19:56.000Z,113.80969826335735,22.627542606513344
160,2015-09-14T06:26:04.000Z,113.84769963694262,22.564474733047728,2015-09-14T06:39:56.000Z,113.80871419817413,22.627109546651678
161,2015-09-14T06:40:57.000Z,114.11555529976124,22.62133662439788,2015-09-14T07:15:17.000Z,113.80926323502509,22.627326580411648
162,2015-09-14T05:52:59.000Z,114.00718967214495,22.64950254198827,2015-09-14T06:18:01.000Z,113.80879720388394,22.62737655267765
163,2015-09-14T05:08:36.000Z,114.17391065742486,22.64810993262441,2015-09-14T05:48:54.000Z,113.80751611345477,22.626508468588554
164,2015-09-14T06:10:04.000Z,114.03454433776548,22.547654613082283,2015-09-14T06:35:32.000Z,113.81033130317007,22.627759642862856
165,2015-09-14T06:07:56.000Z,113.92256724637741,22.493427968274613,2015-09-14T06:54:22.000Z,113.80718008865114,22.62635944580153
166,2015-09-14T07:36:58.000Z,113.90851752289707,22.52183115230947,2015-09-14T08:12:14.000Z,113.80931623850763,22.627309583473004
167,2015-09-14T06:50:24.000Z,113.91002017179443,22.540315897197967,2015-09-14T07:09:57.000Z,113.81244442356142,22.626543746096
168,2015-09-14T16:22:31.000Z,113.92566453469937,22.52179341534957,2015-09-14T16:47:16.000Z,113.80939324358265,22.627426588415645
169,2015-09-14T10:34:41.000Z,114.16566273553292,22.564310689364373,2015-09-14T11:18:28.000Z,113.81203240167544,22.62729272917109
170,2015-09-14T18:00:01.000Z,113.97100522295605,22.55233571497468,2015-09-14T18:31:54.000Z,113.80913322531413,22.622959556817765
171,2015-09-14T08:32:32.000Z,113.9620414205139,22.53602178444795,2015-09-14T09:06:04.000Z,113.80949925051394,22.627527594965297
172,2015-09-14T06:25:47.000Z,114.0184744001661,22.558003872189627,2015-09-14T06:52:03.000Z,113.81236041915164,22.62667674262686
173,2015-09-14T09:01:57.000Z,113.95104223769847,22.56844062503302,2015-09-14T09:25:19.000Z,113.81196439667723,22.62229370762867
174,2015-09-14T04:38:25.000Z,114.02205272837055,22.606304345276364,2015-09-14T05:11:57.000Z,113.81283344358948,22.62589276167785
175,2015-09-14T06:29:16.000Z,113.82949669882392,22.599599876222893,2015-09-14T06:41:37.000Z,113.81009428736358,22.62339261383588
176,2015-09-14T09:29:17.000Z,113.82667373991598,22.60726994637835,2015-09-14T10:35:51.000Z,113.80995027913723,22.62657961735709
177,2015-09-14T18:42:04.000Z,113.8110483567432,22.669116826255692,2015-09-14T18:58:26.000Z,113.8088512074757,22.627124555040645
178,2015-09-14T09:54:36.000Z,113.97690159583205,22.565652169836632,2015-09-14T10:22:26.000Z,113.81258243074659,22.62634275179982
179,2015-09-14T09:10:06.000Z,113.90815160767372,22.49153110998073,2015-09-14T09:38:54.000Z,113.8093322395664,22.627342584533405
180,2015-09-14T13:40:12.000Z,113.85906633509072,22.637147772248106,2015-09-14T13:52:12.000Z,113.80924023352688,22.627399579317807
181,2015-09-14T09:28:05.000Z,113.86713611360564,22.571007387090486,2015-09-14T09:45:25.000Z,113.81007228709171,22.62771762834339
182,2015-09-14T07:26:06.000Z,114.17219370025448,22.641506943186254,2015-09-14T08:08:05.000Z,113.80899621723478,22.627132563813905
183,2015-09-14T16:59:09.000Z,114.01808537268477,22.532086750687107,2015-09-14T17:23:32.000Z,113.81181138967355,22.62780972024059
184,2015-09-14T07:08:25.000Z,114.11400597432306,22.53800404060823,2015-09-14T07:42:30.000Z,113.80931623853279,22.62740858383205
185,2015-09-14T15:20:35.000Z,113.97157016026183,22.53978760644856,2015-09-14T15:55:29.000Z,113.81186539141031,22.622959705222772
186,2015-09-14T07:00:30.000Z,113.84888952543447,22.580443687359338,2015-09-14T07:14:08.000Z,113.80871419817616,22.627117546680694
187,2015-09-14T10:55:10.000Z,113.87728931872114,22.570437704032248,2015-09-14T11:20:01.000Z,113.806730054734,22.626230414880663
188,2015-09-14T06:41:33.000Z,114.04532617972096,22.54926232186748,2015-09-14T07:07:39.000Z,113.81213940740885,22.627025733366185
189,2015-09-14T03:58:03.000Z,114.1153572478166,22.54482732222481,2015-09-14T04:29:39.000Z,113.8090652219085,22.627372568817524
190,2015-09-14T05:13:49.000Z,114.03467335516136,22.55922067115603,2015-09-14T05:41:43.000Z,113.80968226231397,22.62747560535177
191,2015-09-14T18:40:12.000Z,113.82728473658156,22.615741971977176,2015-09-14T19:30:01.000Z,113.81006428646558,22.627225626110487
192,2015-09-14T06:45:40.000Z,114.05422395844157,22.645909299393267,2015-09-14T07:22:56.000Z,113.807996148095,22.626726500428862
193,2015-09-14T17:40:38.000Z,114.10564318779241,22.543402376107498,2015-09-14T18:28:05.000Z,113.80894221363478,22.62722556090397
194,2015-09-14T16:49:48.000Z,114.03803886074013,22.70783862364965,2015-09-14T17:32:08.000Z,113.81131536070768,22.623943681227242
195,2015-09-14T10:16:17.000Z,113.93591625998344,22.52164228076613,2015-09-14T10:48:28.000Z,113.81254442813422,22.62390874115617
196,2015-09-14T06:01:48.000Z,114.11782973170051,22.537037752678266,2015-09-14T06:35:06.000Z,113.81093433957729,22.628042676350635
197,2015-09-14T06:52:43.000Z,114.0395721370483,22.606506559394184,2015-09-14T07:28:10.000Z,113.80901121827169,22.627260565178194
198,2015-09-14T11:36:02.000Z,113.91471907145912,22.510979749302525,2015-09-14T12:04:32.000Z,113.80691306860727,22.626209427279605
199,2015-09-14T05:56:36.000Z,114.05009511074648,22.562089230515326,2015-09-14T06:27:59.000Z,113.80764512285464,22.626560477206365
200,2015-09-14T11:19:06.000Z,114.1108543203863,22.537786423136872,2015-09-14T11:55:22.000Z,113.80919423039188,22.62702557523809
201,2015-09-14T07:32:22.000Z,114.01653621598216,22.65345303977258,2015-09-14T08:06:36.000Z,113.81076632960529,22.628042667445783
202,2015-09-14T10:56:35.000Z,114.13894307279993,22.60902417420407,2015-09-14T11:38:31.000Z,113.80776013117807,22.626609484846092
203,2015-09-14T07:35:00.000Z,113.90420052914403,22.562299254546453,2015-09-14T08:26:50.000Z,113.80731009832502,22.626508454999094
