sequence,on_date,on_longitude,on_latitude,off_date,off_longitude,off_latitude
0,2015-09-17T06:28:50.000Z,114.00658665576435,22.62888645813794,2015-09-17T06:58:44.000Z,113.80891221161218,22.627208559033555
1,2015-09-17T18:49:15.000Z,114.06981453446842,22.547828293121913,2015-09-17T19:24:40.000Z,113.81064432230836,22.62811266116562
2,2015-09-17T06:12:05.000Z,114.01808534823792,22.63418509540255,2015-09-17T06:45:36.000Z,113.8076151206646,22.626508475063048
3,2015-09-17T07:38:40.000Z,114.04046528969212,22.61014571273023,2015-09-17T08:32:42.000Z,113.81264343387508,22.626167753983847
4,2015-09-17T18:51:00.000Z,113.86410859089426,22.56990783031301,2015-09-17T19:12:57.000Z,113.80931623850763,22.627309583473004
5,2015-09-17T21:17:44.000Z,113.89725112145183,22.56295074736189,2015-09-17T21:40:10.000Z,113.80821016326271,22.626926514719248
6,2015-09-17T18:13:50.000Z,113.87800618346917,22.581703620241786,2015-09-17T18:31:24.000Z,113.80811115621236,22.62660950731546
7,2015-09-17T19:27:18.000Z,113.82351575859892,22.66590916633741,2015-09-17T19:40:33.000Z,113.80851518445616,22.62681053333507
8,2015-09-17T07:37:09.000Z,114.20961223086924,22.721607152119912,2015-09-17T08:25:36.000Z,113.80891221161218,22.627208559033555
9,2015-09-17T04:35:05.000Z,114.04719552936555,22.602848833900012,2015-09-17T05:13:31.000Z,113.80927823601944,22.627351581387266
10,2015-09-17T18:18:05.000Z,113.84331302296991,22.599109225603648,2015-09-17T18:32:00.000Z,113.81271143732799,22.62590975617209
11,2015-09-17T19:12:00.000Z,113.85621269739514,22.57790789877028,2015-09-17T19:30:26.000Z,113.81241442199465,22.62660974492748
12,2015-09-17T05:53:49.000Z,114.04739355385165,22.69239014073384,2015-09-17T06:23:47.000Z,113.80901121825849,22.62720856498961
13,2015-09-17T08:10:20.000Z,114.09108276400836,22.544902168237506,2015-09-17T08:49:30.000Z,113.8073941045077,22.62647846045077
14,2015-09-17T16:29:38.000Z,114.05239256980808,22.659990983442906,2015-09-17T17:20:43.000Z,113.80821016318261,22.626609513569523
15,2015-09-17T05:35:26.000Z,113.88230833622805,22.58070382363429,2015-09-17T05:51:42.000Z,113.81211640513169,22.62300871760843
16,2015-09-17T06:47:39.000Z,113.90080631271006,22.575600039475514,2015-09-17T07:07:36.000Z,113.81071232636673,22.628009664440988
17,2015-09-17T06:20:16.000Z,113.9101041523017,22.55709794519157,2015-09-17T06:41:55.000Z,113.81291044733584,22.625209762671837
18,2015-09-17T06:40:36.000Z,114.11557830122996,22.601910563607102,2015-09-17T07:37:03.000Z,113.8094842495113,22.62741659369032
19,2015-09-17T18:18:27.000Z,114.06604463685413,22.52536137731418,2015-09-17T18:52:27.000Z,113.81229941499151,22.62312672678729
20,2015-09-17T23:44:05.000Z,114.11785973799336,22.539971768717827,2015-09-18T00:20:18.000Z,113.8085151845068,22.627010534060464
21,2015-09-17T05:29:01.000Z,114.24755413609194,22.598249365733363,2015-09-17T06:34:27.000Z,113.8069820738093,22.626226432012647
22,2015-09-17T19:46:08.000Z,114.04802770141464,22.54000577195405,2015-09-17T20:17:06.000Z,113.80808015408468,22.626859506256253
23,2015-09-17T20:29:24.000Z,113.81279543836236,22.613191713232972,2015-09-17T20:35:05.000Z,113.80809615518663,22.6267435068507
24,2015-09-17T16:51:59.000Z,114.04788967450052,22.538722742369032,2015-09-17T17:24:17.000Z,113.81264343391581,22.626325754559275
25,2015-09-17T05:52:56.000Z,113.9178693347827,22.537378164825476,2015-09-17T06:14:59.000Z,113.80908022286701,22.62720856911894
26,2015-09-17T18:35:11.000Z,114.10920697607429,22.590486276775497,2015-09-17T19:27:46.000Z,113.80968226234808,22.627609605837755
27,2015-09-17T06:41:49.000Z,114.11559329476316,22.544071363967856,2015-09-17T07:17:18.000Z,113.81096434135829,22.62809167810721
28,2015-09-17T06:25:32.000Z,113.81926569138159,22.649827059355086,2015-09-17T06:36:03.000Z,113.81016329277935,22.62775963357265
29,2015-09-17T05:47:26.000Z,113.94704498581842,22.56118930085395,2015-09-17T06:08:30.000Z,113.8107283273422,22.628076665539993
30,2015-09-17T06:15:30.000Z,114.10288756574177,22.547217804388037,2015-09-17T06:49:33.000Z,113.80798114702387,22.626708499406327
31,2015-09-17T06:12:26.000Z,114.23245815424194,22.563086972445326,2015-09-17T07:12:30.000Z,113.81006428658492,22.62769362780852
32,2015-09-17T08:32:13.000Z,113.8584174177693,22.612914764473306,2015-09-17T08:46:44.000Z,113.8120554018232,22.623004714649515
33,2015-09-17T05:35:56.000Z,113.84966745666591,22.621043769294683,2015-09-17T05:48:22.000Z,113.80769112620268,22.626628480443703
34,2015-09-17T15:33:26.000Z,113.88688539321414,22.591341981558262,2015-09-17T16:09:42.000Z,113.81206340225194,22.622981714952324
35,2015-09-17T07:32:52.000Z,113.87989082053213,22.60279935948249,2015-09-17T07:53:00.000Z,113.80734010050313,22.62636545646944
36,2015-09-17T08:23:14.000Z,113.82680376227245,22.696885259734298,2015-09-17T08:38:51.000Z,113.808622191866,22.627025540710477
37,2015-09-17T20:21:05.000Z,113.87965386558331,22.592758364328283,2015-09-17T20:38:27.000Z,113.80991127698343,22.62779261955612
38,2015-09-17T23:12:29.000Z,113.81173538550794,22.628021717249908,2015-09-17T23:23:26.000Z,113.80759211847649,22.62445846611616
39,2015-09-17T21:45:11.000Z,114.02351788555094,22.59570845153679,2015-09-17T22:16:41.000Z,113.81195639672188,22.62416871409469
40,2015-09-17T21:50:16.000Z,113.81931169117942,22.644854042710136,2015-09-17T22:00:12.000Z,113.81191039506807,22.627550724164998
41,2015-09-17T08:39:16.000Z,113.90141617212927,22.564885866445422,2015-09-17T09:02:22.000Z,113.80795814539974,22.626760498125467
42,2015-09-17T15:51:33.000Z,114.01546816379229,22.532435562010235,2015-09-17T16:17:18.000Z,113.80892721261368,22.627176559822306
43,2015-09-17T04:19:53.000Z,114.12170545696662,22.543105459933997,2015-09-17T04:55:42.000Z,113.8089122116378,22.6273095593998
44,2015-09-17T06:44:36.000Z,114.06289290168309,22.518392667805852,2015-09-17T07:27:07.000Z,113.8076151206646,22.626508475063048
45,2015-09-17T16:28:44.000Z,113.97235507114728,22.540037522822328,2015-09-17T17:06:48.000Z,113.80892721260936,22.627159559760656
46,2015-09-17T16:02:51.000Z,114.06276287019405,22.537109705361843,2015-09-17T16:33:12.000Z,113.80886620848524,22.62710955589449
47,2015-09-17T06:41:03.000Z,113.92233829818208,22.515700106612524,2015-09-17T07:06:43.000Z,113.80962125840423,22.62752560202217
48,2015-09-17T07:02:30.000Z,113.86600730496977,22.6230057576708,2015-09-17T07:19:01.000Z,113.81021729611942,22.627710636392752
49,2015-09-17T19:59:05.000Z,113.85051435708587,22.571907496936262,2015-09-17T20:14:09.000Z,113.8119103937713,22.622508705778696
50,2015-09-17T00:22:48.000Z,113.81631260309135,22.65330899419972,2015-09-17T00:34:53.000Z,113.80640902958231,22.624309385724693
51,2015-09-17T06:41:38.000Z,113.88021075427878,22.57940320988594,2015-09-17T06:55:58.000Z,113.81051431439406,22.62790865340096
52,2015-09-17T18:08:38.000Z,113.96548989432476,22.688887843348397,2015-09-17T18:44:16.000Z,113.80731009779656,22.624408447372915
53,2015-09-17T06:00:00.000Z,113.92939469342552,22.495709521349827,2015-09-17T06:28:56.000Z,113.80982727161056,22.62760961412692
54,2015-09-17T06:57:08.000Z,113.88893695617222,22.58221853819252,2015-09-17T07:16:10.000Z,113.8096602609054,22.627492604148816
55,2015-09-17T04:00:27.000Z,113.97512477152988,22.557868307328977,2015-09-17T04:25:22.000Z,113.81029330079987,22.627641640342837
56,2015-09-17T06:24:16.000Z,114.02755436994495,22.539069690170106,2015-09-17T06:52:24.000Z,113.80872919916192,22.62697554708167
57,2015-09-17T17:35:15.000Z,114.04099139273652,22.544622576657595,2015-09-17T18:08:35.000Z,113.808927212618,22.627193559883967
58,2015-09-17T07:48:47.000Z,114.13854702403832,22.602776107066873,2015-09-17T08:40:35.000Z,113.80872919918778,22.627077547451616
59,2015-09-17T05:23:11.000Z,114.1391420823262,22.54987598655095,2015-09-17T06:00:12.000Z,113.80731009829584,22.626392454578465
60,2015-09-17T16:11:19.000Z,113.8766104439827,22.54960574108352,2015-09-17T16:33:42.000Z,113.80781313496485,22.626508487902147
61,2015-09-17T04:32:38.000Z,114.03449031422147,22.62508686403419,2015-09-17T05:14:26.000Z,113.80741710519777,22.622508447529587
62,2015-09-17T06:43:18.000Z,114.1157763310012,22.54313739498986,2015-09-17T07:17:47.000Z,113.81104834629438,22.62810868257134
63,2015-09-17T07:16:48.000Z,113.96375816857187,22.54385457726593,2015-09-17T07:42:27.000Z,113.8112473578402,22.62802669259604
64,2015-09-17T20:16:48.000Z,113.91864715365203,22.530696968459143,2015-09-17T20:41:54.000Z,113.80978226874524,22.627609611562942
65,2015-09-17T05:52:06.000Z,114.18451509385409,22.560043170693973,2015-09-17T06:31:38.000Z,113.81033130322956,22.62799264370788
66,2015-09-17T03:17:35.000Z,114.129191733924,22.618822923740268,2015-09-17T03:59:39.000Z,113.80891221151936,22.626842557705906
67,2015-09-17T21:32:20.000Z,114.1398281775181,22.61440929241517,2015-09-17T22:17:19.000Z,113.80949925050072,22.627475594776723
68,2015-09-17T06:03:29.000Z,113.97152416566604,22.53928760961725,2015-09-17T06:26:22.000Z,113.81264343388152,22.626192754074907
69,2015-09-17T08:01:16.000Z,113.92521463938438,22.48661037168885,2015-09-17T08:42:56.000Z,113.81216240866316,22.627077734659924
70,2015-09-17T07:38:41.000Z,114.06236577658264,22.562791708903926,2015-09-17T08:12:07.000Z,113.807516113451,22.62649346853416
71,2015-09-17T17:13:52.000Z,113.93712899866716,22.543008120735287,2015-09-17T17:35:55.000Z,113.81040030744634,22.627925647249498
72,2015-09-17T18:49:28.000Z,114.0203055703761,22.5435359738076,2015-09-17T19:17:47.000Z,113.80866019447123,22.627042543104128
73,2015-09-17T21:18:34.000Z,113.81021730475872,22.661708756285915,2015-09-17T21:34:48.000Z,113.80611200671251,22.625610369585715
74,2015-09-17T16:04:37.000Z,114.05014112235932,22.545391181705714,2015-09-17T16:43:02.000Z,113.80951525152659,22.627426595528654
75,2015-09-17T05:44:50.000Z,114.05012611107945,22.60445737804987,2015-09-17T06:19:12.000Z,113.80857618866754,22.626859537278172
76,2015-09-17T07:26:05.000Z,113.92594647042776,22.522226356824373,2015-09-17T07:49:22.000Z,113.81204840252884,22.627225729702808
77,2015-09-17T17:53:16.000Z,114.07996402048005,22.553879633497466,2015-09-17T18:36:08.000Z,113.80936224155434,22.627426586599285
78,2015-09-17T07:43:36.000Z,114.02707331019664,22.539386636429075,2015-09-17T08:08:21.000Z,113.81223141235115,22.62699373765624
79,2015-09-17T07:04:57.000Z,114.02814144444835,22.537118751456862,2015-09-17T07:32:29.000Z,113.81017829372459,22.62780963458784
80,2015-09-17T05:43:44.000Z,114.05101130408009,22.511140226448823,2015-09-17T06:10:10.000Z,113.8090112182415,22.627141564746605
81,2015-09-17T18:29:23.000Z,113.9275790982576,22.546394104277553,2015-09-17T18:57:42.000Z,113.8074781095644,22.622093450030746
82,2015-09-17T08:12:27.000Z,114.02515808438083,22.52800338674212,2015-09-17T08:48:59.000Z,113.80958325594919,22.62751059977351
83,2015-09-17T07:50:51.000Z,114.05696356600608,22.518990427348644,2015-09-17T08:19:49.000Z,113.808927212584,22.627059559397956
84,2015-09-17T07:47:08.000Z,114.0098908128777,22.557884341120282,2015-09-17T08:15:28.000Z,113.81241442119604,22.623510733622798
85,2015-09-17T06:07:30.000Z,114.08173445915872,22.5722971065473,2015-09-17T06:44:23.000Z,113.80646303360285,22.623676387180556
86,2015-09-17T08:06:53.000Z,114.01238595012472,22.55778546369041,2015-09-17T08:43:44.000Z,113.80801214922717,22.626708501383728
87,2015-09-17T05:49:58.000Z,113.91500100516608,22.539596801694266,2015-09-17T06:10:05.000Z,113.81261243168163,22.623908744309865
88,2015-09-17T19:27:11.000Z,113.90019544914787,22.51332092188655,2015-09-17T19:49:20.000Z,113.812505426798,22.62665174934284
89,2015-09-17T05:22:15.000Z,114.02754637161827,22.52652964519711,2015-09-17T05:48:38.000Z,113.80895021416956,22.627214561345856
